
[Name]
IGV Blade

[Data]
X [ m ], Y [ m ], Z [ m ]
2.65471754e-03, 3.22642952e-01, -6.62408478e-04
3.18891159e-03, 3.22657675e-01, -7.43889192e-04
3.77385947e-03, 3.22672814e-01, -8.23712267e-04
4.40022629e-03, 3.22688669e-01, -8.97846709e-04
5.06603438e-03, 3.22704911e-01, -9.63913568e-04
5.76217147e-03, 3.22721601e-01, -1.01912196e-03
6.48400281e-03, 3.22738498e-01, -1.06193940e-03
7.22524337e-03, 3.22755694e-01, -1.09150528e-03
7.98191875e-03, 3.22772861e-01, -1.10756792e-03
8.75015929e-03, 3.22790235e-01, -1.11033279e-03
9.52685252e-03, 3.22807342e-01, -1.10043655e-03
1.03091635e-02, 3.22824478e-01, -1.07877539e-03
1.10947788e-02, 3.22841316e-01, -1.04642485e-03
1.18816542e-02, 3.22857916e-01, -1.00458111e-03
1.26677165e-02, 3.22874248e-01, -9.54552379e-04
1.34505248e-02, 3.22890043e-01, -8.97788559e-04
1.42265838e-02, 3.22905570e-01, -8.35943443e-04
1.49915526e-02, 3.22920322e-01, -7.70789455e-04
1.57403108e-02, 3.22934628e-01, -7.04183592e-04
1.64674353e-02, 3.22947949e-01, -6.38027093e-04
1.71666294e-02, 3.22960436e-01, -5.74153848e-04
1.78309176e-02, 3.22971940e-01, -5.14184532e-04
1.84528213e-02, 3.22982639e-01, -4.59367089e-04
1.90255623e-02, 3.22992533e-01, -4.10543726e-04
1.95453148e-02, 3.23001474e-01, -3.67961271e-04
2.16880860e-03, 3.23210418e-01, -5.81502565e-04
2.65625189e-03, 3.23220968e-01, -6.62598293e-04
3.19019170e-03, 3.23232174e-01, -7.44007237e-04
3.77509999e-03, 3.23243707e-01, -8.23804294e-04
4.40158183e-03, 3.23255777e-01, -8.97916907e-04
5.06762415e-03, 3.23268145e-01, -9.63971426e-04
5.76406391e-03, 3.23280871e-01, -1.01916667e-03
6.48622215e-03, 3.23293775e-01, -1.06196117e-03
7.22780405e-03, 3.23306888e-01, -1.09149306e-03
7.98479468e-03, 3.23320031e-01, -1.10751216e-03
8.75334814e-03, 3.23333293e-01, -1.11022824e-03
9.53030866e-03, 3.23346376e-01, -1.10028090e-03
1.03128804e-02, 3.23359519e-01, -1.07856723e-03
1.10987304e-02, 3.23372394e-01, -1.04616454e-03
1.18858386e-02, 3.23385119e-01, -1.00426970e-03
1.26721319e-02, 3.23397636e-01, -9.54192597e-04
1.34551581e-02, 3.23409766e-01, -8.97385937e-04
1.42314313e-02, 3.23421687e-01, -8.35503975e-04
1.49965435e-02, 3.23433012e-01, -7.70325190e-04
1.57453623e-02, 3.23443979e-01, -7.03709142e-04
1.64723936e-02, 3.23454201e-01, -6.37564401e-04
1.71713028e-02, 3.23463798e-01, -5.73727419e-04
1.78350676e-02, 3.23472589e-01, -5.13820327e-04
1.84561964e-02, 3.23480785e-01, -4.59087372e-04
1.90279260e-02, 3.23488384e-01, -4.10364824e-04
1.95465013e-02, 3.23495239e-01, -3.67889385e-04
2.17044773e-03, 3.23691070e-01, -5.81757107e-04
2.65752035e-03, 3.23698908e-01, -6.62758364e-04
3.19124991e-03, 3.23707223e-01, -7.44108402e-04
3.77612584e-03, 3.23715776e-01, -8.23884155e-04
4.40270267e-03, 3.23724717e-01, -8.97978607e-04
5.06893825e-03, 3.23733896e-01, -9.64022765e-04
5.76562807e-03, 3.23743343e-01, -1.01920671e-03
6.48805685e-03, 3.23752940e-01, -1.06198143e-03
7.22992048e-03, 3.23762685e-01, -1.09148456e-03
7.98717141e-03, 3.23772460e-01, -1.10746664e-03
8.75598285e-03, 3.23782355e-01, -1.11014140e-03
9.53316595e-03, 3.23792130e-01, -1.10015040e-03
1.03159528e-02, 3.23801935e-01, -1.07839215e-03
1.11019975e-02, 3.23811561e-01, -1.04594498e-03
1.18892966e-02, 3.23821098e-01, -1.00400660e-03
1.26757817e-02, 3.23830456e-01, -9.53888288e-04
1.34589877e-02, 3.23839545e-01, -8.97044956e-04
1.42354378e-02, 3.23848456e-01, -8.35131330e-04
1.50006684e-02, 3.23856950e-01, -7.69931125e-04
1.57495383e-02, 3.23865145e-01, -7.03305763e-04
1.64764896e-02, 3.23872834e-01, -6.37170102e-04
1.71751641e-02, 3.23879987e-01, -5.73362631e-04
1.78384967e-02, 3.23886573e-01, -5.13506646e-04
1.84589848e-02, 3.23892713e-01, -4.58843424e-04
1.90298799e-02, 3.23898405e-01, -4.10204200e-04
1.95474811e-02, 3.23903501e-01, -3.67817294e-04
2.17180280e-03, 3.24088544e-01, -5.81969623e-04
2.65856902e-03, 3.24094117e-01, -6.62892824e-04
3.19212489e-03, 3.24100047e-01, -7.44194491e-04
3.77697381e-03, 3.24106097e-01, -8.23952607e-04
4.40362934e-03, 3.24112475e-01, -8.98032042e-04
5.07002464e-03, 3.24119031e-01, -9.64067411e-04
5.76692168e-03, 3.24125767e-01, -1.01924175e-03
6.48957351e-03, 3.24132591e-01, -1.06199970e-03
7.23167043e-03, 3.24139565e-01, -1.09147851e-03
7.98913650e-03, 3.24146569e-01, -1.10742939e-03
8.75816215e-03, 3.24153662e-01, -1.11006922e-03
9.53552779e-03, 3.24160695e-01, -1.10004144e-03
1.03184925e-02, 3.24167758e-01, -1.07824546e-03
1.11046974e-02, 3.24174702e-01, -1.04576070e-03
1.18921548e-02, 3.24181557e-01, -1.00378552e-03
1.26787983e-02, 3.24188352e-01, -9.53632116e-04
1.34621533e-02, 3.24194908e-01, -8.96757701e-04
1.42387487e-02, 3.24201345e-01, -8.34817183e-04
1.50040779e-02, 3.24207485e-01, -7.69598526e-04
1.57529879e-02, 3.24213415e-01, -7.02964957e-04
1.64798759e-02, 3.24218959e-01, -6.36836397e-04
1.71783566e-02, 3.24224144e-01, -5.73052967e-04
1.78413298e-02, 3.24228913e-01, -5.13239065e-04
1.84612870e-02, 3.24233323e-01, -4.58633440e-04
1.90314930e-02, 3.24237436e-01, -4.10063105e-04
1.95482895e-02, 3.24241102e-01, -3.67749424e-04
2.17292295e-03, 3.24417204e-01, -5.82146633e-04
2.65943585e-03, 3.24420929e-01, -6.63005339e-04
3.19284829e-03, 3.24424863e-01, -7.44267250e-04
3.77767486e-03, 3.24428886e-01, -8.24010815e-04
4.40439535e-03, 3.24433118e-01, -8.98077793e-04
5.07092290e-03, 3.24437469e-01, -9.64105828e-04
5.76799084e-03, 3.24441969e-01, -1.01927202e-03
6.49082707e-03, 3.24446529e-01, -1.06201589e-03
7.23311678e-03, 3.24451208e-01, -1.09147409e-03
7.99076073e-03, 3.24455917e-01, -1.10739877e-03
8.75996333e-03, 3.24460715e-01, -1.11000927e-03
9.53747984e-03, 3.24465454e-01, -1.09995052e-03
1.03205917e-02, 3.24470252e-01, -1.07812288e-03
1.11069297e-02, 3.24474961e-01, -1.04560645e-03
1.18945176e-02, 3.24479640e-01, -1.00360019e-03
1.26812914e-02, 3.24484259e-01, -9.53417330e-04
1.34647693e-02, 3.24488759e-01, -8.96516663e-04
1.42414859e-02, 3.24493170e-01, -8.34553444e-04
1.50068961e-02, 3.24497342e-01, -7.69319071e-04
1.57558396e-02, 3.24501395e-01, -7.02678342e-04
1.64826736e-02, 3.24505180e-01, -6.36555371e-04
1.71809942e-02, 3.24508727e-01, -5.72791672e-04
1.78436711e-02, 3.24511975e-01, -5.13012463e-04
1.84631925e-02, 3.24514985e-01, -4.58454335e-04
1.90328266e-02, 3.24517757e-01, -4.09940956e-04
1.95489563e-02, 3.24520260e-01, -3.67687840e-04
2.17384915e-03, 3.24688971e-01, -5.82293957e-04
2.66015274e-03, 3.24691147e-01, -6.63099287e-04
3.19344644e-03, 3.24693441e-01, -7.44328427e-04
3.77825461e-03, 3.24695796e-01, -8.24060000e-04
4.40502865e-03, 3.24698269e-01, -8.98116676e-04
5.07166516e-03, 3.24700803e-01, -9.64138599e-04
5.76887466e-03, 3.24703425e-01, -1.01929787e-03
6.49186410e-03, 3.24706137e-01, -1.06202986e-03
7.23431306e-03, 3.24708909e-01, -1.09147094e-03
7.99210370e-03, 3.24711710e-01, -1.10737362e-03
8.76145158e-03, 3.24714601e-01, -1.10995956e-03
9.53909382e-03, 3.24717462e-01, -1.09987485e-03
1.03223277e-02, 3.24720383e-01, -1.07802066e-03
1.11087747e-02, 3.24723274e-01, -1.04547769e-03
1.18964706e-02, 3.24726135e-01, -1.00344536e-03
1.26833534e-02, 3.24728966e-01, -9.53237701e-04
1.34669328e-02, 3.24731737e-01, -8.96315032e-04
1.42437490e-02, 3.24734449e-01, -8.34332663e-04
1.50092253e-02, 3.24737042e-01, -7.69085076e-04
1.57581978e-02, 3.24739546e-01, -7.02438178e-04
1.64849870e-02, 3.24741870e-01, -6.36319630e-04
1.71831734e-02, 3.24744046e-01, -5.72572113e-04
1.78456064e-02, 3.24746042e-01, -5.12821542e-04
1.84647664e-02, 3.24747890e-01, -4.58302646e-04
1.90339275e-02, 3.24749589e-01, -4.09836357e-04
1.95495095e-02, 3.24751109e-01, -3.67633329e-04
2.17461470e-03, 3.24913681e-01, -5.82416309e-04
2.66074529e-03, 3.24914575e-01, -6.63177576e-04
3.19394097e-03, 3.24915528e-01, -7.44379708e-04
3.77873401e-03, 3.24916482e-01, -8.24101444e-04
4.40555206e-03, 3.24917495e-01, -8.98149563e-04
5.07227937e-03, 3.24918538e-01, -9.64166364e-04
5.76960575e-03, 3.24919641e-01, -1.01931987e-03
6.49272092e-03, 3.24920774e-01, -1.06204196e-03
7.23530166e-03, 3.24921995e-01, -1.09146850e-03
7.99321383e-03, 3.24923247e-01, -1.10735290e-03
8.76268279e-03, 3.24924529e-01, -1.10991835e-03
9.54042841e-03, 3.24925840e-01, -1.09981198e-03
1.03237629e-02, 3.24927211e-01, -1.07793557e-03
1.11103002e-02, 3.24928582e-01, -1.04537036e-03
1.18980855e-02, 3.24929953e-01, -1.00331625e-03
1.26850568e-02, 3.24931324e-01, -9.53087932e-04
1.34687210e-02, 3.24932635e-01, -8.96146754e-04
1.42456191e-02, 3.24933976e-01, -8.34148377e-04
1.50111513e-02, 3.24935228e-01, -7.68889615e-04
1.57601461e-02, 3.24936450e-01, -7.02237478e-04
1.64868999e-02, 3.24937582e-01, -6.36122481e-04
1.71849765e-02, 3.24938625e-01, -5.72388293e-04
1.78472064e-02, 3.24939579e-01, -5.12661238e-04
1.84660666e-02, 3.24940443e-01, -4.58174793e-04
1.90348383e-02, 3.24941248e-01, -4.09747445e-04
1.95499659e-02, 3.24941993e-01, -3.67585861e-04
2.17524776e-03, 3.25099498e-01, -5.82517881e-04
2.66123540e-03, 3.25099349e-01, -6.63242652e-04
3.19434982e-03, 3.25099170e-01, -7.44422607e-04
3.77913029e-03, 3.25098991e-01, -8.24136136e-04
4.40598512e-03, 3.25098783e-01, -8.98177212e-04
5.07278694e-03, 3.25098604e-01, -9.64189763e-04
5.77021018e-03, 3.25098425e-01, -1.01933838e-03
6.49342965e-03, 3.25098276e-01, -1.06205221e-03
7.23611936e-03, 3.25098187e-01, -1.09146675e-03
7.99413212e-03, 3.25098127e-01, -1.10733579e-03
8.76370072e-03, 3.25098127e-01, -1.10988412e-03
9.54153202e-03, 3.25098157e-01, -1.09975971e-03
1.03249494e-02, 3.25098246e-01, -1.07786478e-03
1.11115612e-02, 3.25098336e-01, -1.04528095e-03
1.18994210e-02, 3.25098485e-01, -1.00320869e-03
1.26864668e-02, 3.25098634e-01, -9.52963135e-04
1.34701990e-02, 3.25098783e-01, -8.96006590e-04
1.42471660e-02, 3.25098962e-01, -8.33994767e-04
1.50127430e-02, 3.25099111e-01, -7.68726692e-04
1.57617573e-02, 3.25099260e-01, -7.02070072e-04
1.64884813e-02, 3.25099409e-01, -6.35957927e-04
1.71864666e-02, 3.25099528e-01, -5.72234625e-04
1.78485289e-02, 3.25099617e-01, -5.12527069e-04
1.84671432e-02, 3.25099707e-01, -4.58067429e-04
1.90355927e-02, 3.25099766e-01, -4.09672270e-04
1.95503421e-02, 3.25099826e-01, -3.67544970e-04
1.07018079e-03, 2.34975383e-01, -4.75166336e-04
1.06842420e-03, 2.34680086e-01, -4.76180721e-04
7.19842850e-04, 2.34599143e-01, -4.17396484e-04
7.18238531e-04, 2.34302208e-01, -4.18270269e-04
4.60392825e-04, 2.34320685e-01, -3.61339044e-04
4.59160830e-04, 2.34022647e-01, -3.61973071e-04
1.07230595e-03, 2.35332504e-01, -4.73933818e-04
7.21784018e-04, 2.34958231e-01, -4.16334718e-04
4.61884832e-04, 2.34681100e-01, -3.60565435e-04
1.07487803e-03, 2.35764384e-01, -4.72430547e-04
7.24133686e-04, 2.35392511e-01, -4.15040617e-04
4.63693199e-04, 2.35116988e-01, -3.59617086e-04
1.07799133e-03, 2.36286685e-01, -4.70593950e-04
7.26978411e-04, 2.35917687e-01, -4.13460977e-04
4.65885794e-04, 2.35644117e-01, -3.58451653e-04
1.08176039e-03, 2.36918315e-01, -4.68345941e-04
7.30422791e-04, 2.36552820e-01, -4.11529385e-04
4.68545273e-04, 2.36281589e-01, -3.57015466e-04
1.08632387e-03, 2.37682179e-01, -4.65588266e-04
7.34594068e-04, 2.37320900e-01, -4.09162662e-04
4.71772393e-04, 2.37052515e-01, -3.55239928e-04
1.09231449e-03, 2.38605931e-01, -4.62271040e-04
7.39974028e-04, 2.38249764e-01, -4.06310864e-04
4.75912471e-04, 2.37984836e-01, -3.53096897e-04
1.09956891e-03, 2.39723071e-01, -4.58594819e-04
7.46449339e-04, 2.39373088e-01, -4.03148995e-04
4.80862596e-04, 2.39112318e-01, -3.50750604e-04
1.10827899e-03, 2.41074070e-01, -4.54935303e-04
7.54186476e-04, 2.40731537e-01, -3.99942044e-04
4.86731413e-04, 2.40475833e-01, -3.48415197e-04
1.11901807e-03, 2.42594883e-01, -4.50817490e-04
7.63530552e-04, 2.42256880e-01, -3.96332471e-04
4.93760570e-04, 2.42003947e-01, -3.45756067e-04
1.13116903e-03, 2.44361818e-01, -4.47525090e-04
7.74031039e-04, 2.44028136e-01, -3.93339753e-04
5.01553761e-04, 2.43777707e-01, -3.43677733e-04
1.14521524e-03, 2.46498674e-01, -4.46502003e-04
7.86068616e-04, 2.46170238e-01, -3.92008340e-04
5.10292070e-04, 2.45922819e-01, -3.43003019e-04
1.16350909e-03, 2.49044210e-01, -4.45300568e-04
8.01483984e-04, 2.48722121e-01, -3.90437723e-04
5.21435111e-04, 2.48478368e-01, -3.42052284e-04
1.18555629e-03, 2.51918942e-01, -4.43905446e-04
8.19835754e-04, 2.51602024e-01, -3.88645451e-04
5.34656225e-04, 2.51360834e-01, -3.40752857e-04
1.21227745e-03, 2.55395591e-01, -4.48157778e-04
8.41754780e-04, 2.55085021e-01, -3.91183246e-04
5.50169440e-04, 2.54846871e-01, -3.42449319e-04
1.24392379e-03, 2.59298891e-01, -4.54226567e-04
8.67531227e-04, 2.59000629e-01, -3.95113020e-04
5.68422081e-04, 2.58769929e-01, -3.44810949e-04
1.28368835e-03, 2.63908327e-01, -4.63201170e-04
8.99918901e-04, 2.63626009e-01, -4.01232159e-04
5.91658347e-04, 2.63405204e-01, -3.48196889e-04
1.33176742e-03, 2.69230425e-01, -4.75320674e-04
9.39061283e-04, 2.68967241e-01, -4.09792585e-04
6.19974278e-04, 2.68758446e-01, -3.52915959e-04
1.38156419e-03, 2.74315774e-01, -4.85820550e-04
9.79890116e-04, 2.74073601e-01, -4.17004892e-04
6.50128524e-04, 2.73878485e-01, -3.56418663e-04
1.43318181e-03, 2.79303551e-01, -4.96140216e-04
1.02222152e-03, 2.79082417e-01, -4.24142170e-04
6.81535690e-04, 2.78901160e-01, -3.60004284e-04
1.48727372e-03, 2.84213781e-01, -5.01970295e-04
1.06707215e-03, 2.84014374e-01, -4.27238439e-04
7.15534377e-04, 2.83847630e-01, -3.59805796e-04
1.52281369e-03, 2.89041728e-01, -5.04349940e-04
1.10452459e-03, 2.88865626e-01, -4.28811822e-04
7.52385589e-04, 2.88718253e-01, -3.60449369e-04
1.55622698e-03, 2.93836206e-01, -5.03588235e-04
1.14076375e-03, 2.93683946e-01, -4.27897321e-04
7.88806530e-04, 2.93556511e-01, -3.59395461e-04
1.58874365e-03, 2.98611581e-01, -5.02699288e-04
1.17625692e-03, 2.98483014e-01, -4.27026796e-04
8.24574381e-04, 2.98375428e-01, -3.58714169e-04
1.62010652e-03, 3.03369105e-01, -5.01149625e-04
1.21051841e-03, 3.03263873e-01, -4.26306593e-04
8.59090942e-04, 3.03175837e-01, -3.58656078e-04
1.64550531e-03, 3.07293892e-01, -5.00131748e-04
1.23851385e-03, 3.07207882e-01, -4.25945880e-04
8.87460483e-04, 3.07135969e-01, -3.58863414e-04
1.66514795e-03, 3.10537070e-01, -4.99995891e-04
1.26060459e-03, 3.10466915e-01, -4.26467683e-04
9.10079514e-04, 3.10408264e-01, -3.60159203e-04
1.68091198e-03, 3.13215047e-01, -4.99887217e-04
1.27851835e-03, 3.13157946e-01, -4.26881714e-04
9.28542810e-04, 3.13110173e-01, -3.61191662e-04
1.69349345e-03, 3.15428406e-01, -4.99796763e-04
1.29298482e-03, 3.15382034e-01, -4.27211955e-04
9.43560037e-04, 3.15343261e-01, -3.62017483e-04
1.70329295e-03, 3.17258626e-01, -5.00354916e-04
1.30443031e-03, 3.17221135e-01, -4.28161409e-04
9.55567986e-04, 3.17189783e-01, -3.63265775e-04
1.71102269e-03, 3.18771273e-01, -5.00944967e-04
1.31359836e-03, 3.18741113e-01, -4.29072650e-04
9.65270796e-04, 3.18715870e-01, -3.64418083e-04
1.71735696e-03, 3.20021242e-01, -5.01452188e-04
1.32113486e-03, 3.19997042e-01, -4.29825712e-04
9.73257294e-04, 3.19976807e-01, -3.65378393e-04
1.72231381e-03, 3.21054816e-01, -5.02070645e-04
1.32711977e-03, 3.21035564e-01, -4.30645479e-04
9.79642035e-04, 3.21019471e-01, -3.66374647e-04
1.72638602e-03, 3.21909487e-01, -5.02720126e-04
1.33203878e-03, 3.21894318e-01, -4.31468186e-04
9.84891201e-04, 3.21881652e-01, -3.67336004e-04
1.72974344e-03, 3.22616190e-01, -5.03259304e-04
1.33609714e-03, 3.22604418e-01, -4.32154222e-04
9.89225577e-04, 3.22594553e-01, -3.68130102e-04
1.73243741e-03, 3.23200554e-01, -5.03692776e-04
1.33938610e-03, 3.23191583e-01, -4.32714442e-04
9.92758200e-04, 3.23184043e-01, -3.68776877e-04
1.73466443e-03, 3.23683769e-01, -5.04052732e-04
1.34210475e-03, 3.23677093e-01, -4.33180772e-04
9.95678944e-04, 3.23671520e-01, -3.69311660e-04
1.73650566e-03, 3.24083328e-01, -5.04351454e-04
1.34435215e-03, 3.24078560e-01, -4.33568493e-04
9.98093747e-04, 3.24074596e-01, -3.69753805e-04
1.73802790e-03, 3.24413717e-01, -5.04599069e-04
1.34620990e-03, 3.24410558e-01, -4.33890498e-04
1.00009050e-03, 3.24407876e-01, -3.70119349e-04
1.73928658e-03, 3.24686915e-01, -5.04804309e-04
1.34774589e-03, 3.24685037e-01, -4.34157730e-04
1.00174139e-03, 3.24683487e-01, -3.70421534e-04
1.74032722e-03, 3.24912816e-01, -5.04974276e-04
1.34901563e-03, 3.24912041e-01, -4.34379326e-04
1.00310647e-03, 3.24911356e-01, -3.70671391e-04
1.74118753e-03, 3.25099617e-01, -5.05115022e-04
1.35006546e-03, 3.25099736e-01, -4.34563000e-04
1.00423512e-03, 3.25099796e-01, -3.70877940e-04
